Campaign Name,Merchant Number,Parent Name,city_id,Merchant Co-hort,Cuisine Type,promotion_type,min_basket_size,Promotion Duration (days),before_Completed Trips ,during_Completed Trips ,before_average_basket_size,during_average_basket_size,before_gross_bookings,during_gross_bookings,before_new_customer,during_new_customer,before_menu_session,during_menu_session,n_redemption,average_promotion_value_usd,Promo costs_usd,before_First Trips Eater,during_First Trips Eater,before_unique_eater,during_unique_eater
Enterprise Multiple Brand,1862,Rocco,94,Enterprise,Breakfast,BOGO,0,14,357,384,8.7,9.3,3093.5,3593.8,68,93,704,942,80,3.38,270.52,0,0,136,305
Enterprise Multiple Brand,1863,Rocco,94,Enterprise,Breakfast,BOGO,0,14,289,335,9.2,10.5,2666.5,3510.0,81,68,560,1002,83,3.17,263.13,0,0,124,260
Enterprise Multiple Brand,1864,Rocco,94,Enterprise,Breakfast,BOGO,0,14,39,81,6.4,8.2,251.2,662.1,18,40,123,196,27,2.76,74.43,0,0,16,73
Enterprise Multiple Brand,1865,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,295,523,7.7,8.8,2280.7,4619.7,106,193,974,1972,135,2.89,389.97,0,6,132,428
Enterprise Multiple Brand,1866,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,92,110,10.4,8.3,956.5,906.6,20,25,275,630,15,2.80,42.06,0,0,48,95
Enterprise Multiple Brand,1867,Rocco,1139,Enterprise,Breakfast,BOGO,0,14,576,729,7.9,8.5,4530.1,6165.8,147,170,1484,2246,180,3.22,579.28,4,9,230,588
Enterprise Multiple Brand,1868,Rocco,965,Enterprise,Breakfast,BOGO,0,14,256,541,8.1,8.9,2077.8,4798.5,134,270,858,2282,155,3.03,469.34,0,3,113,442
Enterprise Multiple Brand,1869,Rocco,94,Enterprise,Breakfast,BOGO,0,14,242,430,9.0,8.2,2189.4,3536.5,99,135,582,1342,98,3.45,337.87,2,0,108,322
Enterprise Multiple Brand,1870,Rocco,94,Enterprise,Breakfast,BOGO,0,14,160,234,11.0,9.4,1757.2,2194.7,92,113,464,714,68,3.57,243.08,2,6,68,188
Enterprise Multiple Brand,1871,Rocco,94,Enterprise,Breakfast,BOGO,0,14,554,564,8.4,9.5,4635.8,5336.1,196,160,1341,1686,150,3.18,476.37,2,0,242,456
Enterprise Multiple Brand,1872,Rocco,94,Enterprise,Breakfast,BOGO,0,14,125,242,8.2,9.4,1019.4,2259.6,35,80,332,1168,125,3.19,398.81,2,3,47,176
Enterprise Multiple Brand,1873,Rocco,94,Enterprise,Breakfast,BOGO,0,14,287,276,8.6,8.5,2479.8,2345.4,90,88,665,700,45,2.80,126.06,0,0,112,210
Enterprise Multiple Brand,1874,Rocco,94,Enterprise,Breakfast,BOGO,0,14,301,391,9.4,10.8,2835.2,4240.4,64,88,641,956,102,2.84,289.46,0,0,120,316
Enterprise Multiple Brand,1875,Rocco,94,Enterprise,Breakfast,BOGO,0,14,162,228,7.9,8.9,1271.4,2035.4,68,75,465,670,75,2.80,210.20,0,0,70,185
Enterprise Multiple Brand,1876,Rocco,1139,Enterprise,Breakfast,BOGO,0,14,566,802,8.9,9.5,5024.0,7631.5,216,258,1727,2972,135,2.89,390.36,0,3,235,613
Enterprise Multiple Brand,1877,Rocco,94,Enterprise,Breakfast,BOGO,0,14,187,285,7.7,9.8,1442.1,2801.9,110,193,476,838,68,3.12,211.85,0,0,78,252
Enterprise Multiple Brand,1878,Rocco,94,Enterprise,Breakfast,BOGO,0,14,605,879,8.9,9.1,5371.4,7992.0,176,203,1626,2780,173,2.98,515.00,2,0,257,694
Enterprise Multiple Brand,1879,Rocco,965,Enterprise,Breakfast,BOGO,0,14,427,595,8.0,8.7,3431.4,5196.0,150,243,1281,2732,135,2.89,390.81,0,0,170,490
Enterprise Multiple Brand,1880,Rocco,965,Enterprise,Breakfast,BOGO,0,14,696,770,8.1,8.8,5613.7,6771.9,128,150,1794,2388,177,3.18,562.92,10,0,275,602
Enterprise Multiple Brand,1881,Rocco,94,Enterprise,Breakfast,BOGO,0,14,71,428,7.5,8.4,538.5,3608.1,29,133,183,1066,83,3.09,256.11,0,0,35,361
Enterprise Multiple Brand,1882,Rocco,94,Enterprise,Breakfast,BOGO,0,14,161,241,8.1,8.3,1311.0,2006.5,26,55,305,764,68,3.11,211.74,0,0,60,168
Enterprise Multiple Brand,1883,Rocco,2090,Enterprise,Breakfast,BOGO,0,14,419,594,7.1,8.7,2998.3,5197.9,117,165,1286,2024,188,3.22,605.74,6,9,162,462
Enterprise Multiple Brand,1884,Rocco,94,Enterprise,Breakfast,BOGO,0,14,64,34,8.1,8.3,515.3,283.1,29,20,167,184,12,3.74,44.92,0,0,26,31
Enterprise Multiple Brand,1885,Rocco,965,Enterprise,Breakfast,BOGO,0,14,276,519,8.0,9.1,2204.9,4716.9,123,213,950,2778,150,3.11,466.57,0,0,110,431
Enterprise Multiple Brand,1886,Rocco,94,Enterprise,Breakfast,BOGO,0,14,217,423,7.9,8.4,1719.6,3571.0,77,180,447,966,117,3.19,373.73,0,9,76,316
Enterprise Multiple Brand,1887,Rocco,94,Enterprise,Breakfast,BOGO,0,14,300,334,8.5,9.0,2561.9,3013.8,114,110,590,886,72,2.83,203.70,0,0,131,258
Enterprise Multiple Brand,1888,Rocco,94,Enterprise,Breakfast,BOGO,0,14,268,334,8.4,9.4,2254.0,3125.7,84,100,602,1042,57,3.05,173.60,0,3,107,249
Enterprise Multiple Brand,1889,Rocco,94,Enterprise,Breakfast,BOGO,0,14,54,73,9.7,10.5,527.6,761.6,33,50,189,728,50,3.24,161.96,0,0,23,70
Enterprise Multiple Brand,1890,Rocco,94,Enterprise,Breakfast,BOGO,0,14,564,1088,9.2,9.9,5201.0,10755.8,147,273,1301,3464,255,2.92,745.23,0,0,223,801
Enterprise Multiple Brand,1891,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,396,573,8.1,8.5,3204.0,4864.4,165,200,1089,1600,147,3.01,442.59,2,3,179,470
Enterprise Multiple Brand,1892,Rocco,94,Enterprise,Breakfast,BOGO,0,14,176,275,9.4,10.6,1660.3,2916.4,79,123,509,952,60,3.02,181.41,0,0,80,238
Enterprise Multiple Brand,1893,Rocco,94,Enterprise,Breakfast,BOGO,0,14,0,98,\N,11.7,0.0,1145.9,0,108,#VALUE!,762,60,2.94,176.15,0,0,0,95
Enterprise Multiple Brand,1894,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,403,531,7.9,8.3,3199.9,4403.4,101,180,774,1578,125,2.99,373.44,4,3,168,426
Enterprise Multiple Brand,1895,Rocco,94,Enterprise,Breakfast,BOGO,0,14,56,152,9.5,9.0,532.5,1372.8,24,58,152,478,38,3.41,129.44,0,0,26,123
Enterprise Multiple Brand,1896,Rocco,94,Enterprise,Breakfast,BOGO,0,14,257,362,8.7,9.2,2227.4,3324.2,66,103,591,884,72,2.83,203.88,0,6,97,249
Enterprise Multiple Brand,1897,Rocco,965,Enterprise,Breakfast,BOGO,0,14,252,303,8.3,8.9,2086.5,2703.2,95,123,710,1430,95,3.08,292.93,0,0,97,238
Enterprise Multiple Brand,1898,Rocco,965,Enterprise,Breakfast,BOGO,0,14,376,587,8.0,9.3,2997.7,5449.0,125,198,1209,2164,185,3.00,555.81,0,6,163,459
Enterprise Multiple Brand,1899,Rocco,94,Enterprise,Breakfast,BOGO,0,14,200,480,9.7,10.2,1939.5,4872.8,141,305,719,2062,185,3.44,637.12,0,0,80,372
Enterprise Multiple Brand,1900,Rocco,94,Enterprise,Breakfast,BOGO,0,14,634,815,9.6,10.2,6118.5,8328.8,143,173,1295,1884,200,3.10,619.76,10,15,217,540
Enterprise Multiple Brand,1901,Rocco,94,Enterprise,Breakfast,BOGO,0,14,226,304,8.7,8.5,1954.0,2591.7,79,105,533,1094,90,3.12,280.43,0,0,92,241
Enterprise Multiple Brand,1902,Rocco,94,Enterprise,Breakfast,BOGO,0,14,305,598,8.2,9.9,2506.6,5905.9,165,298,977,2518,165,3.10,511.68,2,3,121,496
Enterprise Multiple Brand,1903,Rocco,965,Enterprise,Breakfast,BOGO,0,14,157,320,7.6,8.1,1189.1,2592.3,117,198,501,1218,72,2.95,212.46,0,0,65,255
Enterprise Multiple Brand,1904,Rocco,94,Enterprise,Breakfast,BOGO,0,14,689,777,8.7,9.1,5984.8,7103.2,165,145,1545,2148,192,2.96,567.68,4,3,276,560
Enterprise Multiple Brand,1905,Rocco,965,Enterprise,Breakfast,BOGO,0,14,451,856,7.7,8.9,3461.5,7582.3,209,390,1793,4586,260,3.04,789.75,2,6,188,661
Enterprise Multiple Brand,1906,Rocco,94,Enterprise,Breakfast,BOGO,0,14,216,338,8.8,9.1,1894.3,3081.6,77,68,566,906,95,2.92,277.63,0,0,92,258
Enterprise Multiple Brand,1907,Rocco,94,Enterprise,Breakfast,BOGO,0,14,253,461,8.8,10.0,2216.0,4593.0,141,235,797,1734,155,3.16,489.71,2,9,104,364
Enterprise Multiple Brand,1908,Rocco,94,Enterprise,Breakfast,BOGO,0,14,208,187,8.1,9.2,1688.4,1720.3,44,45,366,608,35,2.84,99.31,0,0,76,160
Enterprise Multiple Brand,1909,Rocco,94,Enterprise,Breakfast,BOGO,0,14,246,301,9.2,8.8,2255.9,2655.4,130,118,575,914,90,2.87,258.32,0,0,108,252
Enterprise Multiple Brand,1910,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,654,1037,9.0,10.0,5855.5,10343.8,178,268,1614,3314,308,2.94,906.14,0,6,264,776
Enterprise Multiple Brand,1911,Rocco,94,Enterprise,Breakfast,BOGO,0,14,411,586,8.6,8.1,3554.6,4756.9,88,130,747,1308,80,2.89,231.56,4,3,157,403
Enterprise Multiple Brand,1912,Rocco,1139,Enterprise,Breakfast,BOGO,0,14,234,343,8.7,8.5,2042.1,2912.9,53,60,564,1054,110,3.08,338.36,2,3,100,255
Enterprise Multiple Brand,1913,Rocco,94,Enterprise,Breakfast,BOGO,0,14,94,80,9.2,10.2,858.2,813.3,51,33,339,362,38,3.14,119.17,0,0,43,73
Enterprise Multiple Brand,1914,Rocco,94,Enterprise,Breakfast,BOGO,0,14,243,252,8.7,9.2,2109.8,2317.1,42,50,540,818,65,2.95,191.95,0,0,98,210
Enterprise Multiple Brand,1915,Rocco,94,Enterprise,Breakfast,BOGO,0,14,389,437,8.9,9.0,3468.8,3927.6,77,105,792,1260,80,3.07,245.22,0,3,140,294
Enterprise Multiple Brand,1916,Rocco,965,Enterprise,Breakfast,BOGO,0,14,348,518,7.9,9.6,2765.5,4948.0,161,260,1316,2366,140,3.33,466.76,0,3,142,420
Enterprise Multiple Brand,1917,Rocco,94,Enterprise,Breakfast,BOGO,0,14,392,581,9.6,10.5,3776.0,6103.1,95,148,890,1994,128,3.31,423.60,0,0,157,445
Enterprise Multiple Brand,1918,Rocco,965,Enterprise,Breakfast,BOGO,0,14,557,859,8.5,9.0,4728.2,7708.3,213,350,1613,3212,230,3.09,709.66,2,0,220,652
Enterprise Multiple Brand,1919,Rocco,94,Enterprise,Breakfast,BOGO,0,14,324,517,8.9,9.4,2899.1,4849.6,108,173,891,1498,162,2.87,465.36,2,6,138,403
Enterprise Multiple Brand,1920,Rocco,94,Enterprise,Breakfast,BOGO,0,14,309,346,8.4,9.0,2586.2,3127.4,86,85,530,754,90,2.94,264.93,0,0,112,232
Enterprise Multiple Brand,1921,Rocco,94,Enterprise,Breakfast,BOGO,0,14,142,156,8.8,9.3,1251.3,1445.1,42,48,333,494,30,3.19,95.73,0,0,59,129
Enterprise Multiple Brand,1922,Rocco,94,Enterprise,Breakfast,BOGO,0,14,183,291,8.2,9.3,1500.5,2711.9,66,115,533,936,95,3.04,288.59,2,0,80,246
Enterprise Multiple Brand,1923,Rocco,94,Enterprise,Breakfast,BOGO,0,14,449,599,8.8,10.8,3929.4,6460.6,99,103,947,1626,135,3.99,538.80,0,0,176,406
Enterprise Multiple Brand,1924,Rocco,94,Enterprise,Breakfast,BOGO,0,14,188,231,9.1,8.9,1706.9,2064.2,70,95,392,972,65,3.31,215.19,0,0,78,188
Enterprise Multiple Brand,1925,Rocco,965,Enterprise,Breakfast,BOGO,0,14,232,390,7.4,9.2,1711.4,3598.6,68,120,659,1472,125,3.08,385.36,2,3,92,333
Enterprise Multiple Brand,1926,Rocco,94,Enterprise,Breakfast,BOGO,0,14,235,234,8.6,9.5,2025.6,2228.9,106,78,476,598,53,2.83,150.11,0,0,95,179
Enterprise Multiple Brand,1927,Rocco,94,Enterprise,Breakfast,BOGO,0,14,7,5,10.2,14.0,69.6,76.7,0,5,54,42,5,5.60,28.00,0,0,4,6
Enterprise Multiple Brand,1928,Rocco,965,Enterprise,Breakfast,BOGO,0,14,320,429,8.4,8.9,2679.4,3817.4,97,98,986,1584,150,3.35,502.45,2,0,128,316
Enterprise Multiple Brand,1929,Rocco,965,Enterprise,Breakfast,BOGO,0,14,404,683,7.6,8.7,3085.9,5922.6,125,233,1224,2564,215,3.11,669.43,4,6,154,496
Enterprise Multiple Brand,1930,Rocco,94,Enterprise,Breakfast,BOGO,0,14,56,83,8.5,10.6,479.0,875.9,35,38,158,310,20,2.78,55.56,0,0,29,73
Enterprise Multiple Brand,1931,Rocco,94,Enterprise,Breakfast,BOGO,0,14,163,139,8.7,9.7,1413.7,1350.5,42,40,308,480,35,3.11,108.95,0,0,65,118
Enterprise Multiple Brand,1932,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,213,373,9.6,8.9,2056.2,3308.5,86,108,623,1452,117,2.96,346.15,2,0,90,288
Enterprise Multiple Brand,1933,Rocco,94,Enterprise,Breakfast,BOGO,0,14,340,584,8.1,8.8,2764.8,5118.1,101,160,836,1572,177,2.90,512.70,0,0,142,442
Enterprise Multiple Brand,1934,Rocco,94,Enterprise,Breakfast,BOGO,0,14,126,191,8.6,9.0,1082.8,1718.5,62,58,287,742,35,3.07,107.34,2,0,60,134
Enterprise Multiple Brand,1935,Rocco,94,Enterprise,Breakfast,BOGO,0,14,173,289,8.9,8.4,1545.2,2425.5,42,80,497,776,83,3.11,257.85,0,0,76,227
Enterprise Multiple Brand,1936,Rocco,965,Enterprise,Breakfast,BOGO,0,14,414,780,8.0,9.2,3300.6,7165.0,174,320,1332,3650,255,3.12,795.34,0,0,167,605
Enterprise Multiple Brand,1937,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,613,978,8.6,8.8,5261.3,8607.7,310,365,1908,3232,330,3.06,1009.55,6,6,240,675
Enterprise Multiple Brand,1938,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,150,358,7.6,7.8,1144.0,2792.1,68,158,449,1348,102,2.99,305.06,0,0,64,269
Enterprise Multiple Brand,1939,Rocco,94,Enterprise,Breakfast,BOGO,0,14,544,854,8.0,8.3,4340.7,7106.7,108,208,1011,1868,147,3.55,522.35,2,0,176,577
Enterprise Multiple Brand,1940,Rocco,94,Enterprise,Breakfast,BOGO,0,14,28,45,8.1,9.2,224.5,413.1,24,23,108,232,15,2.80,42.00,0,3,14,36
Enterprise Multiple Brand,1941,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,490,604,8.4,9.0,4110.3,5456.1,196,208,1052,1776,158,2.89,456.90,0,3,194,473
Enterprise Multiple Brand,1942,Rocco,94,Enterprise,Breakfast,BOGO,0,14,160,236,7.3,8.7,1177.3,2058.0,46,75,447,636,80,2.81,224.63,0,3,62,185
Enterprise Multiple Brand,1943,Rocco,94,Enterprise,Breakfast,BOGO,0,14,50,81,8.2,9.7,409.0,782.6,24,48,126,306,15,2.85,42.82,0,0,23,78
Enterprise Multiple Brand,1944,Rocco,94,Enterprise,Breakfast,BOGO,0,14,229,294,8.3,8.1,1897.7,2381.8,33,48,572,802,65,2.78,180.94,0,0,91,221
Enterprise Multiple Brand,1945,Rocco,94,Enterprise,Breakfast,BOGO,0,14,433,556,8.5,9.4,3677.3,5224.5,136,200,956,1742,140,3.07,429.67,0,0,166,434
Enterprise Multiple Brand,1946,Rocco,94,Enterprise,Breakfast,BOGO,0,14,400,672,7.9,8.7,3152.6,5865.9,134,183,1110,2052,155,3.01,466.72,0,0,169,507
Enterprise Multiple Brand,1947,Rocco,94,Enterprise,Breakfast,BOGO,0,14,139,199,8.9,8.5,1239.7,1701.0,37,63,296,746,53,2.80,148.59,0,0,50,154
Enterprise Multiple Brand,1948,Rocco,94,Enterprise,Breakfast,BOGO,0,14,37,28,7.8,9.7,284.3,270.3,18,18,132,206,5,2.91,14.54,0,0,16,25
Enterprise Multiple Brand,1949,Rocco,94,Enterprise,Breakfast,BOGO,0,14,175,167,9.4,9.1,1644.7,1509.4,57,35,480,642,35,3.07,107.32,2,0,76,137
Enterprise Multiple Brand,1950,Rocco,94,Enterprise,Breakfast,BOGO,0,14,383,550,10.1,9.3,3859.1,5125.3,121,168,984,1636,38,3.43,130.17,0,3,157,423
Enterprise Multiple Brand,1951,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,469,613,8.5,8.4,3986.9,5149.8,121,140,900,1534,143,2.91,415.55,0,0,174,428
Enterprise Multiple Brand,1952,Rocco,94,Enterprise,Breakfast,BOGO,0,14,171,304,9.3,9.7,1595.0,2943.3,48,88,365,1160,57,2.97,169.52,0,0,71,207
Enterprise Multiple Brand,1953,Rocco,94,Enterprise,Breakfast,BOGO,0,14,385,890,7.8,8.7,3019.9,7765.8,110,280,1334,2948,285,2.95,839.61,4,9,174,717
Enterprise Multiple Brand,1954,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,616,797,7.8,8.7,4811.7,6940.4,233,223,1493,2542,245,3.21,786.30,8,0,256,577
Enterprise Multiple Brand,1955,Rocco,94,Enterprise,Breakfast,BOGO,0,14,265,410,8.2,8.2,2159.5,3366.1,97,115,686,1028,30,3.16,94.87,2,0,107,286
Enterprise Multiple Brand,1956,Rocco,94,Enterprise,Breakfast,BOGO,0,14,328,454,8.0,8.6,2637.2,3911.5,66,103,621,1192,132,3.02,398.16,2,3,124,336
Enterprise Multiple Brand,1957,Rocco,94,Enterprise,Breakfast,BOGO,0,14,262,328,10.0,10.9,2611.9,3578.4,119,123,620,1170,105,2.92,306.75,0,0,119,274
Enterprise Multiple Brand,1958,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,14,242,6.5,8.6,89.3,2089.3,9,175,44,1162,80,3.36,268.85,0,0,6,210
Enterprise Multiple Brand,1959,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,153,220,8.8,9.6,1344.9,2113.4,57,108,489,810,27,2.82,76.08,0,3,73,196
Enterprise Multiple Brand,1960,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,700,856,7.8,8.2,5477.5,7045.7,172,190,1410,2436,180,2.98,535.58,0,12,262,610
Enterprise Multiple Brand,1961,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,390,511,8.2,8.5,3186.9,4344.8,154,140,861,1354,128,3.07,392.46,2,0,152,339
Enterprise Multiple Brand,1962,Rocco,94,Enterprise,Breakfast,BOGO,0,14,577,762,8.3,9.1,4801.7,6957.6,136,198,1164,1978,165,2.95,487.56,2,0,190,518
Enterprise Multiple Brand,1963,Rocco,94,Enterprise,Breakfast,BOGO,0,14,332,353,7.7,9.1,2552.8,3203.3,90,120,677,968,90,2.93,263.80,2,9,109,291
Enterprise Multiple Brand,1964,Rocco,1854,Enterprise,Breakfast,BOGO,0,14,487,784,8.2,9.3,3969.3,7253.0,209,315,2057,4072,230,3.05,702.41,0,6,206,619
Enterprise Multiple Brand,1965,Rocco,94,Enterprise,Breakfast,BOGO,0,14,1028,1279,8.0,8.7,8246.9,11104.0,268,328,2219,3420,300,2.98,892.50,2,0,380,960
Enterprise Multiple Brand,1966,Rocco,1139,Enterprise,Breakfast,BOGO,0,14,576,728,9.1,8.9,5258.3,6484.8,194,198,1628,2484,42,3.28,137.73,0,6,256,580
Enterprise Multiple Brand,1967,Rocco,94,Enterprise,Breakfast,BOGO,0,14,80,89,6.8,7.6,544.7,676.3,33,35,218,332,8,2.70,21.56,0,3,29,70
Enterprise Multiple Brand,1968,Rocco,94,Enterprise,Breakfast,BOGO,0,14,288,308,8.5,8.4,2443.5,2595.1,99,68,578,800,50,3.24,162.11,2,0,120,246
Enterprise Multiple Brand,1969,Rocco,94,Enterprise,Breakfast,BOGO,0,14,103,103,9.3,9.7,961.7,996.8,29,28,236,312,38,3.36,127.79,0,0,46,84
Enterprise Multiple Brand,1970,Rocco,94,Enterprise,Breakfast,BOGO,0,14,121,107,9.1,9.9,1107.2,1062.2,40,23,305,308,38,3.14,119.20,0,0,53,90
Enterprise Multiple Brand,1971,Rocco,94,Enterprise,Breakfast,BOGO,0,14,584,844,9.2,8.8,5350.8,7392.2,139,183,1419,2320,252,3.05,768.59,2,6,224,574
Enterprise Multiple Brand,1972,Rocco,94,Enterprise,Breakfast,BOGO,0,14,649,916,8.4,9.0,5432.2,8255.8,108,223,1268,2568,188,3.02,568.19,0,3,216,647
Enterprise Multiple Brand,1973,Rocco,965,Enterprise,Breakfast,BOGO,0,14,505,918,8.6,8.8,4352.6,8059.3,288,513,2165,4516,353,3.07,1083.10,2,3,210,750
Enterprise Multiple Brand,1974,Rocco,965,Enterprise,Breakfast,BOGO,0,14,430,690,8.9,9.2,3840.3,6345.2,189,335,1554,3196,215,3.05,654.99,0,0,167,532
Enterprise Multiple Brand,1975,Rocco,94,Enterprise,Breakfast,BOGO,0,14,122,126,8.4,11.1,1026.2,1401.3,40,35,311,406,35,2.81,98.51,2,3,54,106
Enterprise Multiple Brand,1976,Rocco,94,Enterprise,Breakfast,BOGO,0,14,539,728,8.7,8.7,4698.3,6331.1,125,148,1169,1896,98,2.93,287.18,2,3,192,501
Enterprise Multiple Brand,1977,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,261,342,9.0,8.8,2347.5,3001.2,101,113,591,996,95,3.01,286.21,2,0,109,272
Enterprise Multiple Brand,1978,Rocco,94,Enterprise,Breakfast,BOGO,0,14,102,171,7.9,10.0,803.6,1704.1,37,75,273,686,30,3.58,107.47,2,3,40,132
Enterprise Multiple Brand,1979,Rocco,94,Enterprise,Breakfast,BOGO,0,14,92,118,6.2,7.0,563.3,822.0,31,55,231,312,5,5.60,28.00,0,0,31,98
Enterprise Multiple Brand,1980,Rocco,94,Enterprise,Breakfast,BOGO,0,14,647,1082,8.7,10.1,5608.2,10904.3,227,395,1832,3650,335,3.05,1021.59,0,9,242,778
Enterprise Multiple Brand,1981,Rocco,94,Enterprise,Breakfast,BOGO,0,14,220,170,8.1,9.0,1773.5,1526.3,90,48,432,468,35,3.11,108.99,0,0,78,134
Enterprise Multiple Brand,1982,Rocco,94,Enterprise,Breakfast,BOGO,0,14,177,226,9.7,9.3,1718.5,2099.1,42,70,378,768,57,2.82,161.01,4,0,60,160
Enterprise Multiple Brand,1983,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,120,264,8.2,9.3,986.0,2452.4,84,160,381,1254,90,3.15,283.32,0,3,59,230
Enterprise Multiple Brand,1984,Rocco,965,Enterprise,Breakfast,BOGO,0,14,484,722,7.4,8.2,3586.7,5945.7,194,235,1565,3068,275,2.87,788.51,0,3,210,599
Enterprise Multiple Brand,1985,Rocco,1944,Enterprise,Breakfast,BOGO,0,14,47,89,8.7,8.9,405.4,789.5,24,30,153,346,15,2.75,41.21,0,0,23,81
Enterprise Single Brand,1,Casper,94,Strategic,American,FREEITEM,249,14,3339,4352,10.3,10.6,34402.9,46257.9,979,1265,7107,11860,2015,1.44,2895.11,14,21,1367,3466
Enterprise Single Brand,2,Casper,94,Strategic,American,FREEITEM,249,14,1864,2529,10.8,10.8,20053.8,27245.5,609,715,3873,5702,1050,1.44,1508.64,2,3,774,2005
Enterprise Single Brand,3,Casper,1944,Strategic,American,FREEITEM,249,14,1620,2543,9.4,10.2,15306.5,26030.1,471,750,4830,8380,1223,1.44,1756.93,10,24,686,2027
Enterprise Single Brand,4,Casper,94,Strategic,American,FREEITEM,249,14,2207,2451,9.6,10.0,21157.0,24441.8,627,755,4892,7586,923,1.44,1326.04,8,12,953,2072
Enterprise Single Brand,5,Casper,1077,Strategic,American,FREEITEM,249,14,1698,2450,9.3,9.8,15763.8,24023.7,535,685,3915,6796,927,1.44,1331.83,10,30,756,2005
Enterprise Single Brand,6,Casper,94,Strategic,American,FREEITEM,249,14,1976,2202,10.0,10.7,19785.9,23452.6,816,755,5390,7514,930,1.44,1335.81,22,33,832,1798
Enterprise Single Brand,7,Casper,94,Strategic,American,FREEITEM,249,14,1767,2212,10.1,10.5,17906.7,23260.2,810,908,4703,6522,975,1.44,1400.86,20,48,744,1770
Enterprise Single Brand,8,Casper,965,Strategic,American,FREEITEM,249,14,1974,2202,9.3,10.2,18305.1,22466.8,669,640,4812,7460,777,1.44,1116.26,16,12,821,1803
Enterprise Single Brand,9,Casper,1139,Strategic,American,FREEITEM,249,14,1579,2100,9.6,10.6,15094.3,22257.9,407,520,4874,8574,860,1.44,1235.52,8,21,662,1655
Enterprise Single Brand,10,Casper,94,Strategic,American,FREEITEM,249,14,1487,2036,10.4,10.8,15414.3,22030.3,451,558,2987,4752,780,1.44,1120.74,10,12,599,1554
Enterprise Single Brand,11,Casper,94,Strategic,American,FREEITEM,249,14,1757,2127,9.4,10.0,16447.5,21305.7,550,570,3858,5640,840,1.44,1206.98,0,3,750,1652
Enterprise Single Brand,12,Casper,94,Strategic,American,FREEITEM,249,14,1694,2059,9.4,10.2,15936.2,20924.1,625,643,4572,6148,908,1.44,1304.53,10,12,755,1736
Enterprise Single Brand,13,Casper,94,Strategic,American,FREEITEM,249,14,1881,1879,10.0,11.1,18839.8,20768.0,574,445,3524,4298,792,1.44,1137.69,2,9,778,1456
Enterprise Single Brand,14,Casper,1077,Strategic,American,FREEITEM,249,14,1621,2029,9.0,10.0,14527.0,20191.3,557,633,3699,5534,810,1.44,1163.70,8,36,758,1770
Enterprise Single Brand,15,Casper,94,Strategic,American,FREEITEM,249,14,1407,1768,9.4,10.9,13246.5,19307.0,422,458,2766,4614,672,1.44,965.51,12,12,601,1431
Enterprise Single Brand,16,Casper,94,Strategic,American,FREEITEM,249,14,1351,1762,10.2,11.0,13839.6,19302.4,427,610,3617,5694,690,1.44,991.42,16,18,583,1436
Enterprise Single Brand,17,Casper,1854,Strategic,American,FREEITEM,249,14,1583,1977,8.8,9.7,13923.1,19192.8,510,590,3984,6848,770,1.44,1106.30,12,12,661,1638
Enterprise Single Brand,18,Casper,94,Strategic,American,FREEITEM,249,14,1411,1746,10.3,10.9,14482.4,19068.6,609,730,3290,4906,845,1.44,1214.01,4,15,641,1462
Enterprise Single Brand,19,Casper,1944,Strategic,American,FREEITEM,249,14,1392,1740,9.6,10.6,13361.9,18453.5,513,700,4983,7824,548,1.44,787.48,6,24,608,1526
Enterprise Single Brand,20,Casper,965,Strategic,American,FREEITEM,249,14,1274,1795,9.8,10.0,12452.1,17995.6,378,448,2757,4442,690,1.44,991.40,6,12,564,1453
Enterprise Single Brand,21,Casper,965,Strategic,American,FREEITEM,249,14,1355,1719,9.5,10.3,12894.0,17721.8,684,748,3492,4858,770,1.44,1106.36,10,9,611,1380
Enterprise Single Brand,22,Casper,94,Strategic,American,FREEITEM,249,14,1578,1928,8.2,9.2,12915.2,17692.8,484,588,3923,6228,732,1.44,1051.61,6,27,648,1512
Enterprise Single Brand,23,Casper,94,Strategic,American,FREEITEM,249,14,1802,1614,10.4,10.7,18773.5,17221.4,706,455,3740,3936,627,1.44,900.85,8,12,760,1294
Enterprise Single Brand,24,Casper,94,Strategic,American,FREEITEM,249,14,1249,1478,9.8,11.2,12289.6,16622.9,442,390,2967,3906,690,1.44,991.29,2,9,544,1235
