City,date,day_of_week,hour_beginning,trip_requests,completed_trips,first_trip_eaters,unique_eaters,session_numbers,gross_bookings,promo_costs,resto_payouts,delivery_partner_payouts,online_restaurant_numbers,active_restaurant_numbers,unfulfilled_trips,average_delivery_time,average_delivery_distance,online_minutes,on_trip_minutes,unique_drivers
965,20-Nov,5,10,173,172,8,166,766,"$1,493",$103,$946,$332,169,169,0,34.07,1.36,62761.74,17960.64,1497
965,20-Nov,5,11,565,562,9,544,1403,"$6,300",$151,"$4,007","$1,164",303,302,0,24.25,1.39,108748.67,62735.23,2284
965,20-Nov,5,12,453,451,7,434,1126,"$4,183",$116,"$2,670",$928,621,620,0,21.03,1.29,129879.00,72011.84,2460
965,20-Nov,5,13,336,336,3,324,867,"$2,925",$119,"$1,827",$687,625,624,0,20.58,1.40,111498.24,44041.57,2340
965,20-Nov,5,14,214,214,6,200,683,"$1,683",$56,"$1,051",$358,545,544,0,19.70,1.31,70540.10,30743.25,1795
965,20-Nov,5,15,189,189,1,182,615,"$1,704",$36,"$1,091",$313,437,436,0,20.12,1.28,61774.28,24900.56,1433
965,20-Nov,5,16,273,273,4,256,774,"$2,953",$87,"$1,909",$477,443,442,0,22.22,1.42,70749.24,27354.44,1721
965,20-Nov,5,17,442,441,4,428,1098,"$6,143",$111,"$4,002",$826,507,506,0,24.94,1.41,112245.20,61684.89,2483
965,20-Nov,5,18,447,447,4,422,1039,"$5,080",$116,"$3,284",$832,652,650,0,23.98,1.45,141372.01,81884.69,2772
965,20-Nov,5,19,345,345,6,325,855,"$3,276",$80,"$2,055",$622,628,625,0,21.23,1.33,132394.22,60921.90,2682
965,20-Nov,5,20,211,211,3,203,674,"$2,069",$56,"$1,344",$314,528,526,0,22.27,1.36,92284.29,42067.93,2217
965,20-Nov,5,21,206,205,1,195,591,"$2,022",$61,"$1,307",$309,337,335,0,24.82,1.35,71782.62,32765.85,1649
965,20-Nov,5,22,201,200,4,194,633,"$1,852",$70,"$1,162",$295,218,216,0,20.93,1.32,59372.93,26040.39,1335
965,20-Nov,5,23,160,159,1,150,504,"$1,500",$40,$909,$255,131,130,0,25.69,1.55,44858.95,22359.99,1023
965,21-Nov,6,0,104,102,1,97,437,$899,$39,$525,$182,81,80,0,28.72,1.47,33361.75,14289.80,774
965,21-Nov,6,1,37,37,0,36,260,$337,$21,$194,$67,42,41,0,21.49,1.55,20223.16,8837.25,503
965,21-Nov,6,2,20,20,0,19,180,$208,$3,$125,$37,22,22,0,27.15,1.84,10516.97,4216.36,275
965,21-Nov,6,3,20,20,1,20,149,$174,$8,$100,$37,14,14,0,28.50,1.79,6348.00,2527.83,177
965,21-Nov,6,4,10,10,0,10,110,$86,$4,$51,$20,6,6,0,72.00,1.80,5108.70,1640.09,129
965,21-Nov,6,5,10,10,0,10,75,$90,$7,$52,$21,9,9,0,18.10,1.73,6295.63,1474.64,175
965,21-Nov,6,6,26,26,0,26,117,$198,$7,$116,$41,12,12,0,20.88,1.42,11321.80,4274.91,328
965,21-Nov,6,7,91,90,1,87,227,$799,$27,$520,$132,55,55,0,21.88,1.21,22959.91,11330.87,589
965,21-Nov,6,8,145,143,0,141,387,"$1,195",$30,$778,$216,84,84,0,21.92,1.19,37717.39,21111.88,890
965,21-Nov,6,9,169,168,2,164,480,"$1,353",$52,$868,$298,104,104,0,20.22,1.25,54971.02,26619.81,1199
965,21-Nov,6,10,220,220,1,212,694,"$1,881",$61,"$1,183",$411,149,149,0,21.04,1.25,73180.17,28650.02,1698
965,21-Nov,6,11,468,468,3,450,1453,"$5,409",$121,"$3,491",$968,302,302,0,23.96,1.37,117988.51,61085.29,2450
965,21-Nov,6,12,583,582,8,560,1670,"$6,080",$131,"$3,900","$1,197",577,576,0,23.37,1.35,142003.27,87053.95,2650
965,21-Nov,6,13,339,339,6,322,1388,"$3,375",$74,"$2,172",$692,586,585,0,21.56,1.27,129872.32,63771.81,2588
965,21-Nov,6,14,252,251,3,244,1149,"$2,497",$54,"$1,597",$479,524,523,0,21.51,1.36,88185.32,42715.62,2098
965,21-Nov,6,15,247,244,6,234,1353,"$2,176",$70,"$1,403",$464,428,427,0,21.18,1.36,73956.12,31961.02,1635
965,21-Nov,6,16,235,234,5,226,1027,"$2,839",$61,"$1,897",$450,436,435,0,22.42,1.36,80434.78,31808.22,1884
965,21-Nov,6,17,465,465,8,442,1268,"$6,291",$111,"$4,148",$975,477,476,0,25.93,1.46,126161.07,60522.84,2607
965,21-Nov,6,18,490,489,3,470,1238,"$6,057",$116,"$3,919","$1,042",569,567,0,25.85,1.44,147003.15,86082.18,2785
965,21-Nov,6,19,350,348,5,328,998,"$3,504",$76,"$2,239",$698,553,550,0,22.23,1.36,137587.61,67450.93,2693
965,21-Nov,6,20,264,264,5,253,811,"$2,724",$70,"$1,752",$395,475,473,0,22.83,1.39,90413.88,45787.44,2229
965,21-Nov,6,21,214,213,6,206,688,"$2,086",$63,"$1,326",$322,311,309,0,20.66,1.37,70066.38,34183.93,1558
965,21-Nov,6,22,188,188,3,181,629,"$1,681",$70,"$1,040",$283,201,199,0,21.52,1.38,56618.80,26823.29,1290
965,21-Nov,6,23,133,133,5,128,493,"$1,305",$51,$796,$216,127,126,0,23.57,1.49,44379.71,22438.00,995
1854,8-Nov,7,0,76,76,0,75,464,$694,$28,$412,$149,108,107,0,25.71,1.97,10791.32,3580.40,253
1854,8-Nov,7,1,55,55,1,52,346,$490,$40,$290,$107,75,75,0,23.55,1.75,6899.33,2096.22,169
1854,8-Nov,7,2,21,21,0,21,237,$206,$10,$121,$45,32,32,0,23.57,1.74,3443.64,759.38,94
1854,8-Nov,7,3,9,9,0,9,156,$69,$10,$41,$20,16,16,0,29.67,2.13,1780.05,273.23,46
1854,8-Nov,7,4,4,4,0,4,85,$45,$1,$28,$7,6,6,0,115.50,1.15,1382.37,317.76,35
1854,8-Nov,7,5,7,7,0,7,86,$55,$3,$33,$16,4,4,0,23.57,2.08,1636.14,233.32,46
1854,8-Nov,7,6,19,19,0,19,124,$187,$10,$114,$33,11,11,0,23.16,1.55,3542.53,947.73,105
1854,8-Nov,7,7,69,69,0,64,208,$686,$40,$428,$130,48,48,0,24.59,1.74,7807.80,2998.44,212
1854,8-Nov,7,8,112,112,1,110,371,$944,$47,$586,$198,93,93,0,23.80,1.49,13476.17,5221.15,311
1854,8-Nov,7,9,132,132,2,131,484,"$1,146",$43,$715,$212,119,119,0,26.60,1.46,17951.30,8162.95,397
1854,8-Nov,7,10,160,159,3,157,1340,"$1,473",$69,$907,$280,190,190,0,36.78,1.59,24694.02,9818.96,592
1854,8-Nov,7,11,498,498,2,474,6592,"$5,643",$136,"$3,589","$1,054",372,372,0,25.33,1.73,41403.93,20012.46,833
1854,8-Nov,7,12,561,560,6,543,1906,"$5,540",$145,"$3,449","$1,280",695,694,0,24.44,1.64,49192.08,28765.64,906
1854,8-Nov,7,13,366,365,8,353,2238,"$3,509",$132,"$2,163",$762,728,727,0,24.90,1.72,44595.65,21627.41,887
1854,8-Nov,7,14,247,247,3,244,1470,"$2,304",$93,"$1,419",$418,642,641,0,24.02,1.71,32348.85,14346.89,745
1854,8-Nov,7,15,213,213,8,205,897,"$1,888",$76,"$1,169",$352,558,556,0,23.12,1.59,27709.61,11411.20,612
1854,8-Nov,7,16,240,239,12,234,2277,"$2,342",$97,"$1,474",$430,569,567,0,24.42,1.69,28626.38,10776.79,676
1854,8-Nov,7,17,514,514,7,494,1775,"$5,772",$143,"$3,611","$1,315",625,622,0,26.98,1.80,44084.44,21469.19,905
1854,8-Nov,7,18,546,545,7,525,1496,"$5,838",$150,"$3,637","$1,366",757,754,0,26.79,1.74,50272.62,33193.71,954
1854,8-Nov,7,19,400,399,9,380,1189,"$3,991",$110,"$2,478",$925,709,707,0,25.41,1.77,46073.19,25020.34,910
1854,8-Nov,7,20,267,267,4,258,1826,"$2,643",$104,"$1,633",$549,646,644,0,23.20,1.68,32195.69,14060.57,743
1854,8-Nov,7,21,168,168,1,164,1117,"$1,523",$72,$919,$287,459,458,0,28.46,1.73,21105.65,9181.76,517
1854,8-Nov,7,22,138,137,0,133,674,"$1,132",$54,$669,$238,265,264,0,23.48,1.80,14539.24,6559.16,365
1854,8-Nov,7,23,89,89,2,87,564,$771,$41,$458,$170,164,163,0,22.66,1.72,10915.68,4975.97,260
1854,9-Nov,1,0,80,80,5,78,428,$704,$41,$412,$160,96,95,0,23.13,1.99,7214.81,3139.42,167
1854,9-Nov,1,1,42,42,0,39,340,$318,$23,$183,$79,63,63,0,32.10,1.65,4792.24,2016.07,114
1854,9-Nov,1,2,19,19,0,18,246,$144,$9,$84,$42,31,31,0,21.58,1.92,2776.25,692.99,65
1854,9-Nov,1,3,9,9,0,9,143,$83,$7,$45,$19,16,16,0,24.67,2.00,1351.65,343.87,40
1854,9-Nov,1,4,1,1,0,1,108,$7,$0,$4,$3,6,6,0,19.00,2.24,879.89,139.95,26
1854,9-Nov,1,5,4,4,0,4,86,$23,$0,$12,$11,4,4,0,19.00,2.61,1219.60,132.17,41
1854,9-Nov,1,6,27,27,0,27,126,$202,$8,$120,$51,9,9,0,19.93,1.64,3055.14,1495.24,89
1854,9-Nov,1,7,39,39,1,37,187,$322,$11,$209,$71,44,44,0,21.03,1.40,6009.95,2565.56,172
1854,9-Nov,1,8,65,65,0,64,295,$469,$30,$273,$120,88,88,0,21.82,1.52,10376.33,4070.08,247
1854,9-Nov,1,9,89,89,0,88,339,$625,$28,$379,$147,120,120,0,21.71,1.57,13922.32,4568.90,322
1854,9-Nov,1,10,136,136,4,134,1458,"$1,144",$68,$685,$232,205,205,0,23.27,1.62,17598.98,7000.72,435
1854,9-Nov,1,11,579,578,13,564,2364,"$5,803",$171,"$3,570","$1,123",402,401,0,32.04,1.63,28436.90,23028.53,629
1854,9-Nov,1,12,537,537,6,524,1365,"$5,206",$133,"$3,199","$1,079",715,713,0,26.25,1.61,36773.10,33032.67,716
1854,9-Nov,1,13,281,281,4,278,1359,"$2,385",$121,"$1,458",$526,744,742,0,21.36,1.70,31713.08,16817.78,706
1854,9-Nov,1,14,193,193,2,189,1885,"$1,550",$79,$943,$323,644,642,0,22.37,1.69,21284.84,10146.06,513
1854,9-Nov,1,15,160,160,0,154,825,"$1,444",$60,$893,$275,566,565,0,24.01,1.77,18213.26,7868.95,424
1854,9-Nov,1,16,206,205,7,200,1497,"$1,995",$85,"$1,255",$357,576,575,0,24.77,1.72,21950.80,8672.26,564
1854,9-Nov,1,17,583,583,7,567,6828,"$6,297",$152,"$3,838","$1,121",659,657,0,32.33,1.82,36878.95,24056.45,814
1854,9-Nov,1,18,502,497,4,487,1903,"$4,846",$125,"$2,977",$945,802,800,0,25.15,3.78,47157.45,33790.05,916
1854,9-Nov,1,19,306,303,4,297,1353,"$2,981",$107,"$1,897",$571,761,760,0,23.10,1.66,43374.74,20938.01,915
1854,9-Nov,1,20,201,201,4,189,1508,"$1,899",$69,"$1,211",$344,645,644,0,22.97,1.85,30600.61,12548.54,722
1854,9-Nov,1,21,140,140,2,137,1762,"$1,314",$65,$815,$232,428,428,0,22.60,2.02,21757.62,8952.36,515
1854,9-Nov,1,22,128,128,1,122,762,"$1,071",$52,$643,$221,257,257,0,21.14,1.88,15680.80,6478.25,380
1854,9-Nov,1,23,81,81,0,78,540,$659,$39,$390,$155,159,159,0,23.10,1.77,12022.02,4561.12,293
1854,10-Nov,2,0,71,71,2,69,502,$599,$31,$344,$140,95,95,0,29.28,1.88,8171.51,3190.41,199
1854,10-Nov,2,1,33,33,0,32,368,$275,$10,$160,$64,59,59,0,22.12,1.72,4786.59,1878.72,124
1854,10-Nov,2,2,16,16,1,16,244,$112,$11,$62,$37,30,30,0,22.00,2.14,2164.73,611.26,61
1854,10-Nov,2,3,10,10,0,10,190,$73,$6,$42,$23,12,12,0,28.70,1.96,1428.51,385.22,27
1854,10-Nov,2,4,12,12,0,11,156,$90,$5,$52,$30,6,6,0,22.08,2.08,1231.23,361.23,28
1854,10-Nov,2,5,9,9,0,9,125,$58,$5,$34,$18,4,4,0,25.44,1.51,1400.65,400.74,38
1854,10-Nov,2,6,23,23,0,23,154,$185,$6,$108,$44,10,10,0,25.13,1.69,3585.77,1539.74,100
1854,10-Nov,2,7,37,37,0,36,215,$276,$14,$169,$71,52,52,0,22.08,1.65,7003.61,2299.71,183
1854,10-Nov,2,8,74,74,0,73,317,$526,$25,$315,$134,101,101,0,20.38,1.41,11316.79,3621.04,270
1854,10-Nov,2,9,105,104,0,103,442,$752,$40,$455,$173,143,143,0,21.88,1.62,15559.14,4609.74,360
1854,10-Nov,2,10,134,134,2,133,731,"$1,254",$51,$774,$233,226,226,0,23.28,1.56,21974.27,5297.53,545
1854,10-Nov,2,11,455,455,6,444,1193,"$4,392",$147,"$2,685",$957,436,436,0,24.38,1.71,37428.19,19988.58,775
1854,10-Nov,2,12,368,367,3,357,1030,"$3,457",$126,"$2,077",$777,765,763,0,31.48,1.72,43833.11,21715.61,827
1854,10-Nov,2,13,226,225,2,222,782,"$1,894",$80,"$1,147",$425,789,787,0,22.50,1.72,36617.29,12066.11,805
1854,10-Nov,2,14,177,177,2,171,636,"$1,447",$79,$881,$296,680,678,0,22.03,1.72,26182.49,8651.61,607
1854,10-Nov,2,15,136,136,3,132,599,"$1,212",$70,$751,$224,590,588,0,22.73,1.88,23156.31,6552.43,522
1854,10-Nov,2,16,207,207,2,201,760,"$1,972",$82,"$1,228",$356,597,595,0,24.44,1.73,26095.70,8267.63,650
1854,10-Nov,2,17,477,475,11,459,1198,"$4,764",$121,"$2,952",$894,695,693,0,25.84,3.80,42061.15,20903.86,923
1854,10-Nov,2,18,459,456,2,441,1145,"$4,252",$117,"$2,599",$877,848,845,0,25.29,1.75,51147.34,27738.92,1019
1854,10-Nov,2,19,312,312,2,297,880,"$2,859",$81,"$1,754",$594,809,807,0,23.71,1.74,46541.15,18983.02,985
1854,10-Nov,2,20,196,195,2,188,721,"$1,768",$63,"$1,090",$337,701,699,0,22.88,1.83,34607.68,11546.10,797
1854,10-Nov,2,21,130,130,0,124,654,"$1,158",$48,$708,$222,490,488,0,34.90,1.69,26579.90,8031.28,621
1854,10-Nov,2,22,92,91,5,89,608,$813,$39,$487,$153,286,285,0,31.43,1.61,18883.55,4968.90,475
1854,10-Nov,2,23,94,94,1,92,521,$841,$36,$498,$176,179,178,0,21.95,1.75,14161.39,4532.11,336
1854,11-Nov,3,0,72,72,1,71,401,$591,$33,$343,$136,105,104,0,20.92,1.74,9324.92,3123.91,223
1854,11-Nov,3,1,35,35,0,34,310,$280,$18,$157,$67,64,64,0,29.77,1.79,5465.97,1842.20,144
1854,11-Nov,3,2,16,16,0,16,220,$144,$8,$82,$34,29,29,0,21.00,1.94,2349.71,594.91,73
1854,11-Nov,3,3,6,6,0,5,153,$44,$5,$26,$14,15,15,0,18.67,2.22,1269.65,229.00,38
1854,11-Nov,3,4,3,3,0,3,129,$18,$1,$10,$7,9,9,0,25.00,1.77,983.58,198.00,27
1854,11-Nov,3,5,7,7,0,7,109,$65,$5,$41,$17,5,5,0,23.00,1.90,1452.20,298.03,46
1854,11-Nov,3,6,29,28,0,28,0,$198,$7,$120,$52,13,13,0,23.10,1.55,3718.70,1235.32,94
1854,11-Nov,3,7,40,40,0,40,218,$286,$12,$168,$76,58,58,0,23.63,1.58,7106.91,2415.68,195
1854,11-Nov,3,8,65,65,0,64,296,$481,$33,$287,$115,107,107,0,22.48,1.40,11749.46,3597.98,277
1854,11-Nov,3,9,98,98,1,97,384,$717,$34,$437,$157,146,146,0,20.68,1.49,15122.80,4122.00,349
1854,11-Nov,3,10,136,136,0,136,648,"$1,148",$52,$694,$247,233,233,0,23.76,1.74,21600.90,5601.05,523
1854,11-Nov,3,11,435,435,8,427,1801,"$4,242",$117,"$2,625",$947,443,443,0,25.18,1.82,36167.87,18820.10,802
1854,11-Nov,3,12,384,384,4,375,1747,"$3,505",$112,"$2,161",$804,787,786,0,23.05,1.71,43223.06,19848.46,844
1854,11-Nov,3,13,252,251,2,246,1586,"$2,059",$97,"$1,250",$474,804,803,0,21.65,1.76,37927.11,13699.49,805
1854,11-Nov,3,14,148,147,0,145,840,"$1,293",$64,$800,$255,683,682,0,22.87,1.66,27077.03,9275.40,624
1854,11-Nov,3,15,155,155,3,148,761,"$1,350",$68,$838,$253,594,592,0,22.48,1.57,23645.31,7136.82,532
1854,11-Nov,3,16,210,210,3,205,897,"$2,139",$105,"$1,337",$364,608,606,0,25.28,1.94,26066.44,8243.66,616
1854,11-Nov,3,17,462,462,4,440,1283,"$4,960",$121,"$3,129",$873,711,708,0,26.92,1.70,38735.32,18699.94,855
1854,11-Nov,3,18,476,476,2,462,1198,"$4,518",$140,"$2,754",$910,869,866,0,25.23,1.75,47279.59,26966.44,939
1854,11-Nov,3,19,333,332,5,316,969,"$3,236",$88,"$2,010",$621,837,835,0,24.44,1.73,42902.48,19383.79,897
1854,11-Nov,3,20,196,195,1,189,755,"$1,906",$73,"$1,205",$326,723,721,0,23.68,1.71,31312.58,12815.51,737
1854,11-Nov,3,21,136,135,0,129,693,"$1,168",$46,$738,$230,493,492,0,23.71,1.75,23525.11,8784.85,559
1854,11-Nov,3,22,128,128,1,124,570,"$1,006",$49,$605,$216,298,297,0,21.90,1.69,17493.08,6704.42,438
1854,11-Nov,3,23,108,108,1,105,481,$922,$47,$548,$207,193,192,0,21.25,1.70,13130.45,4947.72,317
1854,12-Nov,4,0,61,61,1,59,392,$525,$34,$308,$116,124,123,0,21.30,1.77,7994.14,2903.61,204
1854,12-Nov,4,1,36,36,0,36,312,$327,$18,$195,$68,66,66,0,38.06,1.73,4975.01,1820.90,119
1854,12-Nov,4,2,22,22,1,21,232,$170,$7,$97,$47,32,32,0,20.41,2.09,2491.78,739.66,70
1854,12-Nov,4,3,11,10,0,9,156,$97,$1,$56,$22,16,16,0,21.18,1.63,1275.56,247.00,36
1854,12-Nov,4,4,3,3,0,3,88,$20,$4,$11,$7,6,6,0,19.00,1.81,916.12,206.74,25
1854,12-Nov,4,5,7,7,0,5,92,$33,$3,$18,$12,4,4,0,22.57,1.76,1300.66,197.72,35
1854,12-Nov,4,6,39,39,0,39,142,$283,$6,$165,$81,14,14,0,27.03,1.76,2625.19,1391.89,75
1854,12-Nov,4,7,54,54,1,52,194,$391,$14,$229,$113,54,54,0,28.44,1.63,5049.62,2714.47,139
1854,12-Nov,4,8,77,77,1,75,293,$525,$34,$298,$155,109,109,0,21.91,1.60,9028.87,3603.68,232
1854,12-Nov,4,9,85,85,0,84,430,$621,$28,$366,$160,145,145,0,20.69,1.61,13200.29,4563.11,305
1854,12-Nov,4,10,123,123,0,122,662,"$1,002",$75,$579,$240,238,238,0,22.41,1.95,17706.80,5306.48,464
1854,12-Nov,4,11,447,447,5,436,1247,"$4,483",$128,"$2,766","$1,031",457,457,0,23.78,1.66,33619.42,17444.41,725
1854,12-Nov,4,12,402,401,5,395,1022,"$3,542",$108,"$2,144",$928,804,803,0,23.17,1.69,41405.31,20632.10,786
1854,12-Nov,4,13,254,254,5,249,813,"$2,074",$93,"$1,245",$530,829,828,0,22.02,1.69,33879.81,12616.67,742
1854,12-Nov,4,14,165,163,5,160,611,"$1,345",$67,$818,$314,704,703,0,22.30,1.68,22689.05,8622.95,567
1854,12-Nov,4,15,120,119,2,116,566,$968,$51,$584,$229,605,603,0,22.57,1.72,18206.47,6469.17,431
1854,12-Nov,4,16,214,213,4,206,771,"$2,017",$117,"$1,240",$416,621,619,0,24.15,1.65,20678.19,7614.85,520
1854,12-Nov,4,17,455,455,7,438,1191,"$4,627",$115,"$2,882","$1,055",719,717,0,25.60,1.79,37656.53,20142.89,849
1854,12-Nov,4,18,436,436,4,426,1110,"$4,344",$118,"$2,713","$1,021",915,913,0,25.13,1.71,48999.97,25723.59,968
1854,12-Nov,4,19,301,301,4,287,882,"$2,759",$87,"$1,677",$699,874,873,0,22.72,1.74,46113.11,17797.78,947
1854,12-Nov,4,20,215,214,2,206,699,"$1,886",$56,"$1,160",$405,764,762,0,22.94,1.73,29410.53,11609.42,753
1854,12-Nov,4,21,145,144,1,141,572,"$1,203",$55,$728,$277,520,519,0,22.91,1.79,20776.65,8955.57,500
1854,12-Nov,4,22,133,133,4,132,583,"$1,225",$58,$731,$257,300,299,0,21.20,1.71,15028.81,6342.51,362
1854,12-Nov,4,23,113,112,3,112,503,$923,$49,$545,$240,193,192,0,29.43,1.74,11647.46,4766.81,277
1854,13-Nov,5,0,60,60,1,60,350,$489,$32,$283,$132,121,120,0,21.15,1.82,7777.06,2768.51,200
1854,13-Nov,5,1,32,32,4,32,263,$305,$27,$182,$69,73,73,0,21.22,1.82,4459.33,1330.66,115
1854,13-Nov,5,2,14,14,0,14,200,$103,$2,$58,$30,35,35,0,17.29,1.96,2100.41,601.12,60
1854,13-Nov,5,3,9,9,0,8,142,$91,$7,$54,$21,13,13,0,20.56,2.04,1534.28,291.28,34
1854,13-Nov,5,4,3,3,0,3,96,$27,$0,$16,$6,6,6,0,14.00,1.13,1327.41,156.22,33
1854,13-Nov,5,5,5,5,0,5,109,$41,$1,$25,$11,3,3,0,23.00,1.41,1756.17,344.06,49
1854,13-Nov,5,6,34,34,1,34,124,$239,$14,$138,$61,11,11,0,20.85,1.28,3788.95,1340.07,111
1854,13-Nov,5,7,55,55,0,55,200,$393,$30,$228,$103,63,63,0,28.87,1.48,6943.22,2807.20,192
1854,13-Nov,5,8,72,72,1,72,282,$520,$27,$306,$132,117,117,0,22.24,1.63,12034.74,3306.43,288
1854,13-Nov,5,9,95,94,1,94,394,$683,$37,$415,$155,153,153,0,20.68,1.52,15741.86,4770.66,363
1854,13-Nov,5,10,148,148,0,146,636,"$1,444",$62,$909,$259,243,243,0,23.48,1.61,22293.96,6057.59,545
1854,13-Nov,5,11,418,418,8,408,1184,"$3,968",$119,"$2,430",$892,469,469,0,23.80,1.75,37789.98,18082.68,789
1854,13-Nov,5,12,586,586,16,569,1444,"$5,152",$129,"$3,132","$1,205",827,825,0,22.57,1.62,45275.16,24248.86,881
1854,13-Nov,5,13,634,632,29,602,1395,"$5,166",$166,"$3,104","$1,180",849,848,0,21.79,1.71,44545.10,34694.25,874
1854,13-Nov,5,14,437,436,18,420,1072,"$3,606",$103,"$2,195",$721,736,735,0,21.84,1.65,35895.69,21950.34,798
1854,13-Nov,5,15,307,306,26,293,916,"$2,547",$57,"$1,535",$511,640,638,0,22.29,1.64,28732.73,17567.28,637
1854,13-Nov,5,16,379,379,25,369,1130,"$3,425",$152,"$2,135",$645,652,650,0,23.51,1.70,29700.88,17515.45,718
1854,13-Nov,5,17,486,484,11,470,1229,"$4,952",$126,"$3,063",$912,763,761,0,26.28,1.69,44143.04,23135.99,961
1854,13-Nov,5,18,415,415,4,402,1223,"$4,067",$105,"$2,525",$789,960,958,0,24.95,1.73,52222.19,25777.05,1046
1854,13-Nov,5,19,358,357,5,342,1000,"$3,684",$114,"$2,308",$667,908,907,0,24.67,1.74,48542.56,19329.13,996
1854,13-Nov,5,20,226,226,5,220,801,"$1,997",$77,"$1,192",$372,791,790,0,23.09,1.65,36915.69,13791.05,842
1854,13-Nov,5,21,184,184,5,176,709,"$1,725",$67,"$1,052",$308,540,539,0,22.16,1.65,27905.86,9436.18,657
1854,13-Nov,5,22,174,173,5,169,637,"$1,606",$66,$979,$304,323,322,0,23.99,1.89,21064.36,8407.89,501
1854,13-Nov,5,23,121,120,3,112,502,"$1,007",$39,$603,$228,211,210,0,81.36,1.72,16856.92,5914.95,390
1854,14-Nov,6,0,72,72,0,71,438,$587,$27,$339,$137,140,139,0,22.76,1.73,10682.61,3706.18,263
1854,14-Nov,6,1,47,46,1,45,287,$436,$23,$261,$91,87,87,0,20.19,1.89,6380.31,2048.51,161
1854,14-Nov,6,2,16,16,0,16,239,$117,$11,$67,$36,36,36,0,44.13,1.86,2940.06,620.83,98
1854,14-Nov,6,3,9,9,1,9,0,$96,$7,$59,$18,15,15,0,26.44,1.78,1926.48,469.27,47
1854,14-Nov,6,4,7,7,1,6,139,$62,$6,$36,$17,9,9,0,20.86,1.89,1326.06,231.17,36
1854,14-Nov,6,5,6,6,0,6,0,$47,$1,$27,$16,6,6,0,25.33,2.42,1670.13,207.10,50
1854,14-Nov,6,6,25,24,0,24,150,$169,$9,$102,$47,12,12,0,25.12,1.71,4036.26,834.45,125
1854,14-Nov,6,7,73,73,0,72,265,$659,$25,$401,$135,54,54,0,23.71,1.52,9055.42,3087.65,233
1854,14-Nov,6,8,122,122,1,122,422,"$1,028",$41,$624,$223,107,107,0,24.28,1.57,14533.46,6233.11,338
1854,14-Nov,6,9,154,154,4,150,517,"$1,275",$61,$793,$259,138,138,0,22.43,1.68,19606.79,8342.88,444
1854,14-Nov,6,10,172,172,2,170,727,"$1,404",$69,$829,$294,228,228,0,22.65,1.54,26230.10,8963.59,621
1854,14-Nov,6,11,479,478,9,460,1591,"$5,191",$135,"$3,249","$1,010",444,444,0,25.14,1.61,44096.77,19318.32,905
1854,14-Nov,6,12,505,504,6,486,1704,"$4,857",$124,"$3,012","$1,160",798,797,0,24.35,1.65,52675.72,27404.79,986
1854,14-Nov,6,13,377,377,6,365,1509,"$3,419",$92,"$2,079",$792,827,826,0,23.07,1.72,46608.90,21140.35,959
1854,14-Nov,6,14,245,244,4,240,1658,"$2,175",$91,"$1,339",$409,736,735,0,22.44,1.64,31995.13,13771.22,749
1854,14-Nov,6,15,195,195,2,190,1408,"$1,823",$64,"$1,130",$323,630,628,0,23.99,1.57,28249.43,10588.07,632
1854,14-Nov,6,16,241,241,3,238,1435,"$2,248",$88,"$1,399",$417,641,639,0,24.02,1.60,30972.61,9950.94,713
1854,14-Nov,6,17,493,493,6,483,1587,"$5,743",$131,"$3,627","$1,164",711,709,0,27.37,1.67,46002.95,21143.41,950
1854,14-Nov,6,18,485,485,11,465,1421,"$5,074",$117,"$3,143","$1,223",866,865,0,26.32,1.70,52985.66,30018.85,1003
1854,14-Nov,6,19,347,346,3,338,1218,"$3,394",$104,"$2,112",$771,829,828,0,24.27,1.66,48861.98,22391.24,981
1854,14-Nov,6,20,264,264,3,245,929,"$2,537",$86,"$1,575",$452,747,747,0,24.61,1.78,36271.79,15115.88,819
1854,14-Nov,6,21,199,199,3,194,881,"$1,745",$63,"$1,057",$336,520,520,0,38.36,1.74,27079.33,10578.56,612
1854,14-Nov,6,22,165,163,2,156,837,"$1,497",$52,$895,$284,301,301,0,24.54,1.73,22021.93,8355.23,506
1854,14-Nov,6,23,125,125,5,121,700,"$1,150",$49,$693,$239,193,193,0,24.49,1.67,17200.15,5982.90,391
1854,15-Nov,7,0,80,80,2,79,591,$729,$26,$425,$156,128,128,0,24.50,1.79,12471.89,3561.64,292
1854,15-Nov,7,1,49,49,1,48,456,$443,$27,$266,$96,85,85,0,20.43,1.70,6824.55,2409.08,177
1854,15-Nov,7,2,18,18,0,18,327,$155,$16,$91,$41,41,41,0,21.11,2.01,3286.19,703.68,88
1854,15-Nov,7,3,6,6,0,6,208,$46,$1,$27,$15,16,16,0,23.00,2.31,1766.79,222.03,48
1854,15-Nov,7,4,2,2,0,2,138,$15,$0,$8,$6,9,9,0,22.00,2.53,1129.83,168.08,33
1854,15-Nov,7,5,11,10,0,10,113,$70,$5,$43,$29,5,5,0,25.64,2.27,1501.46,300.08,48
1854,15-Nov,7,6,23,23,0,23,0,$190,$7,$111,$43,11,11,0,23.57,1.66,3774.21,937.98,114
1854,15-Nov,7,7,67,67,1,65,249,$622,$30,$380,$126,53,53,0,24.37,1.73,8095.14,3176.26,212
1854,15-Nov,7,8,114,114,4,112,430,$974,$39,$594,$209,98,98,0,25.53,1.67,14717.85,5756.82,341
